#OTU ID	MQ201019-178	MQ201019-179	MQ201019-180	MQ201019-181	MQ201019-182	MQ201019-183	MQ201019-184	MQ201019-185	MQ201019-186	MQ201019-187	MQ201019-188	MQ201019-189	MQ201019-190	MQ201019-191	MQ201019-192	MQ201019-193	MQ201019-194	MQ201019-195	MQ201019-196	MQ201019-197	MQ201019-198	MQ201019-199	MQ201019-200	MQ201019-201	MQ201019-202	MQ201019-203	MQ201019-204	MQ201019-205	MQ201019-206	MQ201019-207	MQ201019-208	MQ201019-209	MQ201019-210	MQ201019-211	MQ201019-212	MQ201019-213	MQ201019-214	MQ201019-215	MQ201019-216	MQ201019-217	MQ201019-218	MQ201019-219	MQ201019-220	MQ201019-221	MQ201019-222	MQ201019-223	MQ201019-224	MQ201019-225	MQ201019-226	MQ201019-227	MQ201019-228	MQ201019-229	MQ201019-230	MQ201019-231	MQ201019-232	MQ201019-233	MQ201019-234	MQ201019-235	MQ201019-236	MQ201019-237	MQ201019-238	MQ201019-239	MQ201019-240	MQ201019-241	MQ201019-242	MQ201019-243	MQ201019-244	MQ201019-245
ASV1546	2	1	4	7	1	2	15	17	0	1	0	0	2	3	0	1	1	1	5	1	0	0	0	0	0	0	0	0	1	0	2	2	0	1	2	0	0	0	2	0	0	0	0	1	0	0	0	1	0	1	2	1	0	0	1	0	0	1	2	1	0	0	1	0	0	0	0	1
ASV8	56	59	43	40	7	7	543	461	31	29	69	41	676	525	757	738	607	643	766	584	0	1	0	0	0	0	1	1	262	97	285	225	0	1	0	4	240	169	337	394	112	206	320	253	125	39	124	151	4	30	37	29	29	14	22	33	80	115	60	55	927	511	1048	1039	797	1408	1917	1148
ASV70	124	190	277	207	268	140	52	44	31	194	70	206	4	4	7	7	7	3	2	2	0	0	1	0	0	0	0	0	7	1	14	20	35	108	166	166	0	1	367	444	61	62	13	12	1	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0	54	36	92	105	26	63	52	48
ASV74	121	153	225	192	248	110	19	7	8	94	32	78	15	6	9	16	4	8	11	9	0	0	0	0	0	0	0	1	169	55	155	138	35	124	158	126	41	22	32	13	13	21	19	14	5	5	7	7	27	111	180	109	99	26	148	118	19	52	48	53	32	10	38	38	25	58	45	35
ASV356	88	88	174	120	102	32	0	0	8	0	25	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV449	58	60	12	8	1	0	0	0	5	34	8	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	6	7	18	24	1	1	21	16	22	37	5	20	5	1	11	6	6	5	0	0	0	0	0	0	0	0	0	0	0	0
ASV44	61	96	68	69	40	24	144	178	23	48	84	71	131	81	147	171	105	130	150	125	0	0	1	0	0	0	1	0	101	45	109	83	0	1	0	3	0	0	26	37	89	124	261	229	59	23	61	74	37	81	122	109	100	42	117	98	53	141	141	138	179	116	188	211	77	139	207	176
ASV43	48	47	32	27	35	14	6	12	35	123	66	125	195	113	176	199	126	144	180	117	4	2	1	1	3	2	7	3	7	2	7	10	9	46	62	69	42	22	169	194	102	145	337	318	177	70	220	164	47	118	130	141	133	52	127	142	31	44	70	81	55	33	53	50	28	52	67	40
ASV2386	3	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	9	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	4	8	1	4	0	0	0	0	0	0	2	1
ASV122	3	10	0	0	3	0	0	0	2	0	8	0	2	1	2	3	1	2	2	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	454	758	2	2	35	17	29	54	34	71	110	101	118	47	81	105	16	34	34	36	0	0	0	0	0	0	0	0
ASV250	15	23	18	14	14	10	0	0	13	13	51	24	8	5	13	22	4	9	5	8	39	15	38	29	11	56	40	54	0	0	2	1	0	0	0	0	0	0	45	44	0	0	90	88	0	0	0	0	2	9	9	3	9	3	11	7	5	5	0	1	27	8	1	2	15	39	30	19
ASV228	119	169	176	137	107	57	0	0	14	15	32	22	1	2	2	1	2	1	4	0	0	0	0	0	0	0	0	0	1	1	0	0	9	19	40	29	4	9	15	13	2	1	4	3	1	2	2	6	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
ASV1130	4	2	1	1	1	1	0	0	0	0	3	3	3	4	7	8	3	5	2	2	0	0	0	0	0	0	0	0	2	0	2	1	0	0	0	0	0	0	0	1	5	15	1	0	0	1	0	2	2	2	1	0	5	0	1	3	0	0	1	1	2	0	3	4	1	0	3	1
ASV1886	2	1	4	0	2	2	0	1	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	2	4	4	1	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	4	2	0	1	1	2	3	1	3	1	2	1	1	3	2	1	5	7	1
ASV1133	6	6	2	4	5	2	0	0	4	10	12	11	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	0	0	1	2	5	0	0	3	2	5	3	1	7	7	6	2	1	8	4	0	0	1	1	1	0	2	1	2	2	5	0
ASV502	57	72	72	60	50	17	0	0	0	2	2	2	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	3	1	0	0	2	1	1	53	32	2	1	1	1	0	2	0	0	0	0	0	0	1	1	0	0	0	1	0	4	1	0	4	0	1	2	0	0	1	2
ASV114	89	135	51	52	31	20	15	4	19	32	38	25	45	35	72	77	36	50	58	50	0	0	0	0	0	0	0	0	34	17	54	48	0	1	1	2	12	5	11	15	0	1	1	0	0	0	0	0	30	107	143	107	81	32	93	92	37	88	124	92	30	21	57	52	9	28	64	36
ASV801	13	10	45	24	67	27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV6	176	224	94	85	102	39	104	95	120	476	304	392	617	459	568	593	476	571	655	498	1	0	0	0	0	0	0	2	248	93	171	136	2	6	22	19	173	130	1040	1256	270	447	983	810	768	292	748	775	246	666	820	807	740	315	682	688	6	3	23	20	72	36	35	50	13	25	53	31
ASV455	10	8	21	8	10	4	17	13	6	16	6	19	15	9	11	17	6	8	10	14	0	0	0	0	0	0	0	0	4	0	2	5	5	24	17	14	6	2	4	3	3	13	3	4	4	3	1	3	3	16	22	23	20	5	15	30	5	6	8	10	9	3	2	4	3	6	5	6
ASV611	18	39	75	54	76	23	0	0	0	0	1	2	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	2	3	0	4	5	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
ASV267	30	43	30	25	11	6	0	0	0	16	12	12	18	5	13	14	3	16	12	7	0	0	0	0	0	0	0	0	11	2	9	14	13	34	39	30	46	26	5	5	16	28	7	3	36	8	39	39	3	11	14	11	6	7	17	8	5	17	5	12	12	4	14	25	3	11	30	17
ASV458	184	284	6	3	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV52	56	66	1	3	13	8	511	589	110	34	201	22	288	210	359	324	235	279	265	231	0	0	0	0	0	0	0	0	411	181	475	382	0	0	0	7	0	2	32	38	0	0	0	0	0	0	0	0	5	12	7	5	2	0	47	46	0	0	0	0	1	0	0	0	0	0	0	0
ASV3423	3	8	9	3	7	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV773	15	21	26	28	34	15	3	0	0	5	3	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23	8	14	15	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	1	4	3	4
ASV1199	7	11	8	4	4	3	0	0	0	3	1	2	6	0	5	1	0	2	1	3	0	0	0	0	0	0	0	0	3	2	9	12	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	1	2	1	3	3	1	1	0	2	0	1	1	0	2	0	1	3	3	2	1	3
ASV538	13	23	31	31	33	6	1	0	2	13	9	12	1	1	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	4	17	22	29	16	7	4	2	1	1	3	0	1	1	1	1	4	1	5	5	2	2	3	4	1	0	0	0	4	0	2	1	3	6	11	5
ASV255	204	263	88	60	76	39	0	0	31	28	50	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	3	5	0	0	0	0	14	12	0	0	0	0	0	0	3	2	25	24	5	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
ASV2301	1	2	1	2	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	3	19	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	2	2	0	2	1	1
ASV1428	8	13	9	6	10	1	0	0	5	1	11	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV482	20	16	62	63	57	24	0	0	0	11	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	8	21	19	0	0	1	1	1	6	0	0	2	0	3	2	7	13	16	13	5	2	23	10	0	0	0	0	0	0	0	0	0	1	0	0
ASV2201	3	2	0	0	0	0	0	0	0	0	0	0	4	6	7	9	3	4	9	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	3	1	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV1612	2	7	5	5	6	5	1	1	1	1	0	0	1	2	4	0	0	1	0	2	0	0	0	0	0	0	0	0	7	3	10	3	0	1	2	2	0	0	0	0	0	0	0	0	0	0	0	1	2	3	5	2	1	1	4	2	0	0	0	0	0	1	0	2	1	1	4	1
ASV552	4	7	9	5	7	4	0	0	1	13	1	14	5	1	4	3	3	2	5	2	0	0	0	0	0	0	0	0	3	0	3	4	17	40	48	48	0	0	2	1	0	0	0	0	0	0	0	0	0	0	1	2	4	1	7	2	1	2	4	2	6	2	6	6	1	11	6	5
ASV419	41	56	93	69	81	29	0	0	11	23	12	33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	2	0	0	0	0	0	0	0	0
ASV1804	1	0	4	2	1	0	0	0	0	0	0	0	2	0	0	2	1	0	1	1	0	0	0	0	0	0	0	0	18	10	18	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	1	1	0	1	0	0
ASV2867	1	0	1	1	1	0	3	3	1	4	0	3	0	2	2	0	0	0	1	1	0	0	0	0	0	0	0	0	5	3	10	5	2	9	4	4	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	2	1	1	0	2	0	1	0	0	0	0	0	1	2	0	0	1
ASV48	64	104	694	616	511	230	0	0	8	142	21	171	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	190	639	1205	1095	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV263	8	13	7	4	12	2	0	0	23	39	68	51	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	1	2	0	0	1	1	45	67	4	7	116	48	126	129	12	29	11	8	60	17	26	20	0	0	0	0	0	0	0	0	0	0	0	0
ASV2160	1	0	0	0	0	1	0	1	0	1	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	18	7	3	0	0	0	0	0	0	0	2	1	1	0	1	1	0	1	1	0	0	1	1	0	0	0	1	0	0	0	1	0	0	0	0
ASV176	27	26	15	7	14	6	65	107	10	16	24	15	40	30	35	36	26	34	34	31	0	0	0	0	0	0	0	0	35	18	30	31	0	0	0	0	21	11	19	15	1	2	31	26	6	1	4	3	12	37	56	46	38	23	36	38	19	27	29	42	39	24	33	37	33	49	56	41
ASV3388	2	1	2	3	1	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV1094	4	11	11	9	4	2	0	0	0	3	6	5	1	2	4	2	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	2	5	11	0	0	2	2	5	4	2	6	6	6	6	2	4	8	0	0	0	0	0	0	1	0	0	0	0	0
ASV7	336	423	117	96	74	40	245	203	32	27	72	40	434	312	426	464	325	379	495	412	0	1	0	2	0	0	0	1	240	145	207	225	1	1	0	4	13	8	326	383	44	67	511	497	11	9	15	21	81	197	343	282	236	111	171	207	64	125	169	178	1245	654	1619	1722	539	1042	1720	1317
ASV199	41	48	31	36	32	13	0	0	25	76	63	71	1	1	1	0	0	1	0	0	0	0	0	1	0	0	0	0	14	2	24	20	0	0	2	4	0	2	17	18	0	0	0	0	1	0	0	0	9	50	94	62	63	19	54	56	12	60	48	39	41	15	53	61	20	46	57	47
ASV1898	30	49	12	6	6	0	0	0	0	0	2	3	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV703	21	24	25	23	20	9	0	0	0	4	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	2	18	34	39	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV2413	4	2	1	3	0	0	0	0	0	0	0	0	2	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	4	6	0	0	0	0	0	1	2	1	0	0	0	1	0	0	0	0	1	2	0	1	0	1	0	0	0	1	0	0
ASV1092	7	11	12	14	8	6	0	0	0	12	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	4	6	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV3000	1	2	3	0	0	1	0	0	1	1	0	2	5	4	2	5	0	5	5	2	0	0	0	0	0	0	0	0	1	0	0	0	0	3	0	0	2	0	2	0	0	0	0	0	0	0	1	0	0	1	2	0	1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0
ASV811	6	9	4	1	2	0	0	0	2	2	1	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	2	3	5	0	0	6	4	6	8	0	1	15	23	14	2	35	33	0	0	0	0	0	0	0	0	0	0	0	0
ASV277	55	102	189	157	1	2	0	0	59	32	215	38	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV259	52	72	100	90	106	36	0	0	13	44	26	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	5	0	4	0	0	0	0	0	0	0	8	11	0	0	0	0	0	0	0	0	5	35	38	33	24	14	44	36	10	10	6	7	0	0	0	0	1	1	2	0
ASV474	15	20	79	57	68	37	2	3	0	2	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	9	5	5	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	1	10	30	10	7	6	5	26	27	0	0	0	0	0	0	0	0	0	0	0	0
ASV396	4	3	11	3	10	3	47	47	2	8	7	13	2	1	2	3	1	1	5	0	0	0	0	0	0	0	0	0	67	17	49	37	0	0	0	5	8	3	2	2	0	0	0	1	0	0	0	0	1	16	21	14	20	8	23	22	5	11	16	8	4	1	10	3	1	10	5	9
ASV2454	2	4	8	5	7	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV181	86	122	281	208	152	93	0	0	32	102	80	117	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	22	41	33	0	0	0	1	0	0	0	2	0	0	0	0	0	0	0	1	4	2	1	1	0	0	0	0	0	0	0	1	0	0	0	0
ASV1119	5	5	9	3	7	1	0	2	1	3	4	3	2	2	1	3	1	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	4	0	1	2	3	1	1	2	4	0	2	2	1	1	3	5	2	1	7	13	0	4	2	3	1	1	0	2	0	2	1	1
ASV3193	1	0	1	0	1	0	1	0	0	3	4	1	2	0	1	1	1	1	1	2	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	2	0	0	1	2	0	0	1	0	1	1	0	1	0	0	2	0	1	1	0	0	0	2	0	2	0	0	0	0	1	0	0	0
ASV1516	1	0	2	1	3	0	27	27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	1	0	0	0	0	0	0	0	0	0
ASV1858	1	0	1	0	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	5	19	15	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV334	15	13	8	11	19	5	10	5	8	7	20	14	12	13	27	18	13	11	13	8	0	0	0	0	0	0	0	0	14	1	11	11	4	22	8	21	10	11	12	19	6	2	12	8	9	4	12	11	6	7	14	16	12	3	15	16	2	3	7	8	21	6	18	21	7	25	14	11
ASV278	13	30	29	13	4	2	5	5	0	5	0	5	17	22	31	27	19	21	15	18	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	201	113	18	23	0	0	7	12	24	12	30	30	0	0	0	0	0	0	0	0	4	16	1	3	3	0	0	3	3	4	6	5
ASV711	1	1	2	1	1	1	2	0	0	1	5	1	28	18	21	36	26	28	31	23	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	1	6	4	12	7	0	2	0	1	2	1	3	0	0	1	2	1	0	0	2	2	1	1	2	2	0	1	1	0	0	0	1	0
ASV822	6	6	11	10	16	13	11	17	0	3	0	4	1	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	2	0	12	7	8	11	8	3	0	0	1	4	0	0	0	0	0	0	0	0	2	1	4	5	1	2	0	0	1	3	12	8	2	0	0	1	2	1	0	1
ASV745	10	24	0	0	0	0	0	0	4	11	9	9	6	4	5	8	0	2	4	5	0	0	0	0	0	0	0	0	8	4	7	3	0	0	0	0	0	0	5	3	0	0	3	2	0	0	0	0	1	2	5	10	2	1	2	0	1	1	1	6	8	2	5	9	6	4	11	6
ASV184	22	28	45	22	40	16	125	97	8	43	26	57	17	5	12	9	10	12	16	10	0	0	0	0	0	0	0	1	83	37	75	72	19	38	74	52	5	9	21	23	0	1	0	0	0	0	0	0	7	10	15	25	25	5	15	21	16	13	14	20	27	16	39	41	31	46	45	28
ASV968	51	61	10	9	9	6	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	12	0	0	1	3	1	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
ASV242	39	46	49	71	51	38	9	8	2	4	1	7	49	44	48	46	25	27	37	24	0	0	0	0	0	0	0	0	2	0	0	0	10	15	7	7	2	2	2	1	2	5	2	2	33	17	26	36	5	7	19	11	15	8	12	13	19	36	29	54	11	8	4	9	9	10	13	8
ASV1205	1	1	1	1	0	2	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	32	16	13	0	0	0	0	0	0	1	0	0	0	0	0	0	1	3	1	2	0	2	11	0	0	1	0	2	1	2	2	1	4	6	2
ASV648	8	24	3	1	2	0	0	0	3	14	1	8	13	7	17	7	10	31	18	6	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	16	13	1	3	4	2	3	3	8	4	6	8	1	6	3	1	3	1	2	5	1	4	0	0	0	0	0	0	1	0
ASV41	24	49	5	6	9	2	237	162	0	1	10	1	177	112	210	248	168	231	224	110	0	0	0	0	1	0	0	0	77	11	78	52	1	1	0	1	159	72	149	162	0	0	80	96	5	1	4	5	25	68	99	83	71	22	56	64	122	342	155	248	351	111	334	312	100	261	327	230
ASV1644	7	14	10	6	11	3	0	0	1	4	4	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	2	2	3	0	1	4	0	0	0	0	1	0	0	1	0	0	0	0
ASV155	34	48	24	43	31	11	43	40	33	40	70	68	7	3	6	7	1	7	8	1	0	0	0	0	0	0	0	0	22	13	31	23	8	35	68	64	0	0	10	9	78	113	12	23	37	14	48	54	9	13	8	9	23	5	25	21	0	2	2	0	29	10	37	36	7	29	30	17
ASV590	2	2	2	0	0	0	0	0	1	3	2	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	15	28	7	11	48	43	13	5	13	10	1	6	5	3	2	2	3	5	0	0	0	0	8	1	3	7	0	6	4	5
ASV301	2	1	0	1	9	1	0	0	16	104	34	105	5	2	11	2	2	6	5	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	17	8	139	239	0	2	0	1	0	0	5	7	47	29	38	19	18	18	0	0	0	0	1	2	1	5	0	4	4	2
ASV1850	5	0	1	0	0	0	0	0	14	2	29	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	4	0	0	0	1	2	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV652	11	17	13	16	27	15	0	0	13	31	25	36	2	3	6	4	3	2	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	3	1	3	3	3	1	2	2	1	0	0	0	1	3	1	3	5	1	5	2	5	3	0	0	0	1	0	0	0	0	0	1	0	1
ASV587	5	1	8	1	1	0	48	64	1	1	6	0	4	4	7	3	5	5	2	3	0	0	0	0	0	0	0	0	12	1	9	10	0	0	0	1	35	14	8	10	1	2	15	12	2	0	0	3	2	1	2	2	1	1	2	0	1	1	3	5	4	4	8	11	2	1	9	3
ASV3012	8	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	5	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV1041	15	21	16	14	13	6	0	0	3	10	3	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	1	0	0	0	0	0	2	4	5	5	1	4	2	4
ASV73	111	177	43	48	133	45	0	0	21	49	80	62	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	1	2	29	141	214	234	2	1	0	0	730	1271	15	16	5	1	6	5	3	12	9	16	9	3	9	10	0	0	0	0	0	0	1	1	3	1	0	2
ASV629	47	59	5	11	0	0	0	0	10	11	33	7	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	3	1	5	1	0	0	0	1	0	0	0	0	0	0	7	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	4	9	14	1	3	0	2
ASV662	13	19	35	25	20	12	0	0	1	5	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24	7	22	14	2	15	14	10	0	0	0	0	0	0	0	0	0	0	0	0	0	4	4	3	2	0	4	4	0	0	0	0	0	0	2	1	1	2	1	0
ASV425	17	17	26	26	38	7	8	6	4	32	1	29	6	3	3	4	3	3	0	1	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	1	1	1	19	7	54	43	6	20	17	8	8	2	15	13	2	5	2	3
ASV335	9	27	47	18	17	10	0	0	8	21	14	30	17	6	14	17	5	9	17	11	0	0	0	0	0	0	0	0	0	0	2	1	10	30	9	9	7	5	1	1	18	37	15	24	17	5	18	18	6	14	18	8	12	4	10	22	4	2	4	8	4	3	4	7	3	2	5	13
ASV3482	1	1	0	0	1	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0
ASV1588	5	5	8	2	11	2	1	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	3	2	2	0	3	3	0	0	0	0	0	1	0	1	0	2	1	1
ASV440	10	22	23	21	32	7	0	0	3	4	8	10	0	2	2	2	0	0	1	1	0	0	0	0	0	0	0	0	10	1	5	3	5	16	14	15	13	5	1	1	2	9	15	17	3	1	3	2	3	16	18	12	9	2	56	15	1	7	3	5	9	3	10	5	6	8	12	7
ASV371	79	112	15	9	11	5	0	0	64	10	222	14	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	17	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV916	13	13	38	25	28	10	0	0	4	7	7	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV512	2	0	8	5	2	2	0	0	1	0	0	0	6	3	8	13	6	3	6	2	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	50	28	20	28	1	0	0	0	12	14	23	18	0	2	2	4	0	2	3	2	5	9	11	5	6	6	9	8	3	10	7	8
ASV208	27	37	24	4	21	8	104	245	4	23	16	14	60	53	61	67	47	65	69	50	0	0	0	0	0	0	0	0	13	1	11	17	2	5	7	6	9	4	60	65	6	7	23	12	6	4	6	11	4	41	58	32	25	11	38	34	13	44	47	42	1	4	4	7	2	2	6	1
ASV623	6	9	11	8	2	2	0	0	1	10	2	10	24	8	7	6	2	8	5	4	0	0	0	0	0	0	0	0	1	0	3	4	2	15	6	7	2	2	0	2	3	40	4	3	1	0	3	2	4	8	6	8	3	8	9	2	1	0	0	3	1	0	0	2	1	2	1	1
